NCBI_ID	Rank	Parent_NCBI_ID	Parent_name	Parent_rank
246197	strain	34	Myxococcus xanthus	species
246196	strain	1772	Mycolicibacterium smegmatis	species
246195	strain	870	Dichelobacter nodosus	species
246194	strain	129958	Carboxydothermus hydrogenoformans	species
246167	species	662	Vibrio	genus
246144	species	1350	Enterococcus	genus
246	species	59732	Chryseobacterium	genus
245876	genus	69277	Phyllobacteriaceae	family
245836	species	2013	Nocardiopsis	genus
245385	species	2745	Halomonas	genus
245294	species	42054	Chromohalobacter	genus
245188	species	2211641	Yoonia	genus
245187	species	245186	Loktanella	genus
245160	species	1329200	Fictibacillus	genus
245	species	237	Flavobacterium	genus
244787	species	191291	Nautilia	genus
244698	genus	49546	Flavobacteriaceae	family
244596	species	274591	Hoeflea	genus
244592	strain	388408	Roseibium alexandrii	species
244581	species	2100211	Paracaedimonas	genus
244573	species	1056	Thiocapsa	genus
244566	species	286	Pseudomonas	genus
244366	species	570	Klebsiella	genus
244365	species	244364	Methylohalobius	genus
244364	genus	1486721	Methylothermaceae	family
244292	species	1763	Mycobacterium	genus
244127	genus	216572	Oscillospiraceae	family
244	species	162291	Planomicrobium	genus
243701	species	745	Pasteurella	genus
243629	species	243627	Hydrocarboniphaga	genus
2434	species	2433	Roseobacter	genus
243365	strain	536	Chromobacterium violaceum	species
2433	genus	2854170	Roseobacteraceae	family
243277	strain	666	Vibrio cholerae	species
243276	strain	160	Treponema pallidum	species
243275	strain	158	Treponema denticola	species
243274	strain	2336	Thermotoga maritima	species
243273	strain	2097	Mycoplasmoides genitalium	species
243272	strain	2111	Metamycoplasma arthritidis	species
243265	strain	2218628	Photorhabdus laumondii	species
243261	species	32008	Burkholderia	genus
243243	strain	1764	Mycobacterium avium	species
243233	strain	414	Methylococcus capsulatus	species
243232	strain	2190	Methanocaldococcus jannaschii	species
243231	strain	35554	Geobacter sulfurreducens	species
243230	strain	1299	Deinococcus radiodurans	species
243164	strain	61435	Dehalococcoides mccartyi	species
243161	strain	83560	Chlamydia muridarum	species
243160	strain	13373	Burkholderia mallei	species
243159	strain	920	Acidithiobacillus ferrooxidans	species
243090	strain	265606	Rhodopirellula baltica	species
243063	species	106633	Thioalkalivibrio	genus
242750	species	52228	Hallella	genus
242737	species	1763	Mycobacterium	genus
242703	species	105850	Acidilobus	genus
242700	species	1754	Thermoanaerobacter	genus
242619	strain	837	Porphyromonas gingivalis	species
242606	species	242605	Luteibacter	genus
2426	species	2425	Teredinibacter	genus
2424	species	2422	Fervidobacterium	genus
2423	species	2422	Fervidobacterium	genus
242231	strain	485	Neisseria gonorrhoeae	species
2422	genus	1643950	Fervidobacteriaceae	family
2421	species	2420	Thermosipho	genus
2420	genus	1643950	Fervidobacteriaceae	family
241429	genus	1892255	Gomontiellaceae	family
241425	species	241421	Crinalium	genus
241421	genus	1892255	Gomontiellaceae	family
241244	species	648802	Rummeliibacillus	genus
241189	genus	186803	Lachnospiraceae	family
241145	species	143222	Salegentibacter	genus
240840	species	1988	Actinomadura	genus
240495	species	1847	Pseudonocardia	genus
240427	species	2767892	Secundilactobacillus	genus
240303	species	45667	Halobacillus	genus
240302	species	45667	Halobacillus	genus
240295	species	240294	Schizothrix	genus
240292	strain	264691	Trichormus variabilis	species
240237	species	240236	Woodsholea	genus
240233	genus	31953	Bifidobacteriaceae	family
240125	species	1763	Mycobacterium	genus
240016	strain	2736	Verrucomicrobium spinosum	species
240015	strain	33075	Acidobacterium capsulatum	species
24	species	22	Shewanella	genus
239984	species	2013	Nocardiopsis	genus
239974	species	2013	Nocardiopsis	genus
239935	species	239934	Akkermansia	genus
239934	genus	1647988	Akkermansiaceae	family
239759	genus	171550	Rikenellaceae	family
239	species	237	Flavobacterium	genus
238813	species	1562	Desulfotomaculum	genus
238783	genus	31989	Paracoccaceae	family
238749	genus	80864	Comamonadaceae	family
2382	species	31980	Acetitomaculum	genus
238015	species	2767888	Liquorilactobacillus	genus
238013	species	2767889	Loigolactobacillus	genus
238	species	308865	Elizabethkingia	genus
2378	species	2375	Sporomusa	genus
237727	species	1041	Erythrobacter	genus
237684	species	320933	Salinibacillus	genus
237679	species	175304	Lentibacillus	genus
237656	species	1847	Pseudonocardia	genus
237612	species	13687	Sphingomonas	genus
237611	species	13687	Sphingomonas	genus
237610	species	286	Pseudomonas	genus
237609	species	286	Pseudomonas	genus
237576	species	265975	Oribacterium	genus
237530	species	44249	Paenibacillus	genus
2375	genus	1843490	Sporomusaceae	family
237446	species	1578	Lactobacillus	genus
237444	genus	49546	Flavobacteriaceae	family
2374	species	2373	Acetonema	genus
237373	species	178469	Arenibacter	genus
2373	genus	1843490	Sporomusaceae	family
237258	species	501783	Cloacibacterium	genus
2371	species	2370	Xylella	genus
237019	species	246875	Algoriphagus	genus
237018	species	246875	Algoriphagus	genus
237017	species	246875	Algoriphagus	genus
2370	genus	32033	Xanthomonadaceae	family
237	genus	49546	Flavobacteriaceae	family
2369	species	2368	Arhodomonas	genus
236814	species	59732	Chryseobacterium	genus
2368	genus	72276	Ectothiorhodospiraceae	family
236753	species	236752	Fastidiosipila	genus
236752	genus	216572	Oscillospiraceae	family
236511	species	1817	Nocardia	genus
236100	species	2742	Marinobacter	genus
236097	species	59753	Alcanivorax	genus
236068	species	182639	Kribbella	genus
236067	species	182639	Kribbella	genus
236052	genus	85015	Nocardioidaceae	family
236	species	234	Brucella	genus
235985	species	228398	Streptacidiphilus	genus
235923	species	1186	Calothrix	genus
235922	strain	1160	Planktothrix agardhii	species
235909	strain	1462	Geobacillus kaustophilus	species
235888	genus	85023	Microbacteriaceae	family
2358	species	2357	Desulfomonile	genus
2357	genus	3031658	Desulfomonilaceae	family
235556	species	286	Pseudomonas	genus
2354	species	2353	Flexispira	genus
235279	strain	32025	Helicobacter hepaticus	species
2352	species	2351	Flexistipes	genus
2351	genus	2945022	Flexistipitaceae	family
2350	species	2349	Haliscomenobacter	genus
235	species	234	Brucella	genus
2349	genus	1937961	Haliscomenobacteraceae	family
234834	species	1696	Brevibacterium	genus
234831	species	53246	Pseudoalteromonas	genus
234828	species	1716	Corynebacterium	genus
234827	species	411566	Midichloria	genus
234826	strain	770	Anaplasma marginale	species
234621	strain	1833	Rhodococcus erythropolis	species
2342	strain	1486991	Candidatus Sodalis pierantonius	species
234	genus	118882	Brucellaceae	family
2337	species	2335	Thermotoga	genus
2336	species	2335	Thermotoga	genus
233583	species	1707	Cellulomonas	genus
2335	genus	188709	Thermotogaceae	family
233413	strain	1773	Mycobacterium tuberculosis	species
233412	strain	730	[Haemophilus] ducreyi	species
233316	species	226	Alteromonas	genus
2332	genus	203492	Fusobacteriaceae	family
233189	genus	292628	Anaerolineaceae	family
233181	species	33055	Candidatus Kinetoplastibacterium	genus
2331	species	2330	Halanaerobium	genus
233055	species	36853	Desulfitobacterium	genus
2330	genus	972	Halanaerobiaceae	family
232991	strain	32056	Dulcicalothrix desertica	species
232721	species	12916	Acidovorax	genus
2325	species	1754	Thermoanaerobacter	genus
232444	species	1696	Brevibacterium	genus
232270	species	1502725	Effusibacillus	genus
232259	species	232244	Belliella	genus
232244	genus	563798	Cyclobacteriaceae	family
232216	species	59732	Chryseobacterium	genus
2322	species	2321	Methanohalobium	genus
232115	genus	49546	Flavobacteriaceae	family
2321	genus	2206	Methanosarcinaceae	family
2320	species	2319	Methanopyrus	genus
2319	genus	183713	Methanopyraceae	family
2317	species	2316	Methanosphaera	genus
2316080	species	209	Helicobacter	genus
2316	genus	2159	Methanobacteriaceae	family
2315418	genus	2315421	Candidatus Sumerlaeaceae	family
2315	species	2314	Methanoplanus	genus
231455	species	231454	Dyella	genus
2314	genus	2194	Methanomicrobiaceae	family
231233	species	1301	Streptococcus	genus
231146	strain	457083	Tolypothrix tenuis	species
231053	species	231052	Saccharibacter	genus
231049	species	2767882	Furfurilactobacillus	genus
231023	strain	303	Pseudomonas putida	species
2308	genus	2307	Pyrodictiaceae	family
230667	species	230666	Chitinibacter	genus
230495	species	230494	Reinekea	genus
230361	species	2172	Methanobrevibacter	genus
230355	genus	2194	Methanomicrobiaceae	family
2303491	genus	2303486	Candidatus Amarolineaceae	family
230310	species	281915	Curvibacter	genus
2303	species	2302	Thermoplasma	genus
2302	genus	46659	Thermoplasmataceae	family
230178	species	1386	Bacillus	genus
230174	species	1386	Bacillus	genus
230173	species	1386	Bacillus	genus
230143	species	196081	Scardovia	genus
230105	species	40222	Methylophaga	genus
230094	species	93217	Pandoraea	genus
230091	species	1873	Micromonospora	genus
230089	species	29487	Photorhabdus	genus
23	species	22	Shewanella	genus
229980	species	56635	Aeropyrum	genus
2299	genus	3031624	Desulfosarcinaceae	family
229731	species	203193	Halobiforma	genus
2296	species	2904687	Desulforapulum	genus
229549	species	1301	Streptococcus	genus
229545	species	33926	Phytoplasma	genus
2295	genus	3023783	Desulfobacteriaceae	family
229486	species	1883	Streptomyces	genus
229480	species	267408	Arsenicicoccus	genus
2293	species	2289	Desulfobacter	genus
229205	species	237	Flavobacterium	genus
229204	species	237	Flavobacterium	genus
229203	species	237	Flavobacterium	genus
229193	strain	632	Yersinia pestis	species
2290982	strain	2930362	Timaviella dunensis	species
229007	species	2745	Halomonas	genus
2290	species	2289	Desulfobacter	genus
228972	genus	85017	Promicromonosporaceae	family
228959	species	252356	Maribacter	genus
228958	species	252356	Maribacter	genus
228957	species	252356	Maribacter	genus
228956	species	252356	Maribacter	genus
228955	species	178469	Arenibacter	genus
228924	species	228923	Guggenheimella	genus
228923	genus	543313	Eubacteriales Family XII. Incertae Sedis	family
228908	strain	160232	Nanoarchaeum equitans	species
2289	genus	213119	Desulfobacteraceae	family
228899	species	2675229	Peribacillus	genus
228745	species	171868	Thermovibrio	genus
2287	species	2100760	Saccharolobus	genus
228654	species	497	Psychrobacter	genus
228604	species	2974251	Segatella	genus
228602	species	1817	Nocardia	genus
228601	species	1817	Nocardia	genus
228600	species	1817	Nocardia	genus
228599	species	1817	Nocardia	genus
228596	species	1817	Nocardia	genus
228576	species	2893057	Shouchella	genus
228575	species	44249	Paenibacillus	genus
228574	species	44249	Paenibacillus	genus
2285	species	2284	Sulfolobus	genus
228414	species	2249	Halococcus	genus
228410	strain	915	Nitrosomonas europaea	species
228405	strain	81032	Hyphomonas neptunium	species
228400	strain	731	Histophilus somni	species
2284	genus	118883	Sulfolobaceae	family
228398	genus	2062	Streptomycetaceae	family
2282743	genus	186807	Peptococcaceae	family
2282742	genus	186807	Peptococcaceae	family
2282741	genus	186807	Peptococcaceae	family
2282740	genus	2867375	Desulfallaceae	family
228230	species	1866885	Mycolicibacterium	genus
228229	species	2767887	Ligilactobacillus	genus
228104	species	1386	Bacillus	genus
228006	species	1817	Nocardia	genus
2280	species	2279	Staphylothermus	genus
228	species	53246	Pseudoalteromonas	genus
227979	genus	90964	Staphylococcaceae	family
227945	species	1578	Lactobacillus	genus
227944	species	1578	Lactobacillus	genus
227943	species	2742598	Limosilactobacillus	genus
227942	species	2742598	Limosilactobacillus	genus
2279	genus	2272	Desulfurococcaceae	family
227882	strain	33903	Streptomyces avermitilis	species
227866	species	1386	Bacillus	genus
227864	genus	186817	Bacillaceae	family
2277	species	2276	Pyrobaculum	genus
2276	genus	2267	Thermoproteaceae	family
2275	species	2273	Desulfurococcus	genus
227388	genus	227387	Thermodesulfobiaceae	family
227377	strain	777	Coxiella burnetii	species
227319	species	1716	Corynebacterium	genus
227318	species	390988	Actinocatenispora	genus
227316	species	1873	Micromonospora	genus
2273	genus	2272	Desulfurococcaceae	family
2271	species	2270	Thermoproteus	genus
227084	species	237444	Ulvibacter	genus
2270	genus	2267	Thermoproteaceae	family
227	species	53246	Pseudoalteromonas	genus
226900	strain	1396	Bacillus cereus	species
2269	species	2268	Thermofilum	genus
2268	genus	114378	Thermofilaceae	family
226506	species	246875	Algoriphagus	genus
226505	species	246875	Algoriphagus	genus
226504	species	246875	Algoriphagus	genus
2265	species	2263	Thermococcus	genus
2264	species	2263	Thermococcus	genus
2263	genus	2259	Thermococcaceae	family
226217	species	1883	Streptomyces	genus
226186	strain	818	Bacteroides thetaiotaomicron	species
226185	strain	1351	Enterococcus faecalis	species
2261	species	2260	Pyrococcus	genus
226011	species	249523	Aestuariibacter	genus
226010	species	249523	Aestuariibacter	genus
2260	genus	2259	Thermococcaceae	family
226	genus	72275	Alteromonadaceae	family
225992	species	283	Comamonas	genus
225991	species	283	Comamonas	genus
225971	species	1855416	Qipengyuania	genus
225937	strain	1033846	Marinobacter adhaerens	species
225917	species	44249	Paenibacillus	genus
225915	species	44249	Paenibacillus	genus
225906	species	44249	Paenibacillus	genus
225894	species	1742989	Glutamicibacter	genus
225849	strain	404011	Shewanella piezotolerans	species
225848	species	22	Shewanella	genus
225845	species	1696	Brevibacterium	genus
225844	species	2675234	Alkalihalobacillus	genus
225843	species	225842	Formosa	genus
225842	genus	49546	Flavobacteriaceae	family
225762	species	2013	Nocardiopsis	genus
2257	species	63743	Natronomonas	genus
2256	genus	1644061	Natrialbaceae	family
225453	species	225447	Yaniella	genus
225447	genus	1268	Micrococcaceae	family
225422	species	60136	Sulfitobacter	genus
2254	species	2251	Haloferax	genus
225326	species	1716	Corynebacterium	genus
225324	species	212791	Enhydrobacter	genus
225323	species	80853	Allomonas	genus
2252	species	2251	Haloferax	genus
225196	species	271087	Geopsychrobacter	genus
225194	species	2883512	Citrifermentans	genus
225144	species	225143	Oceanisphaera	genus
2251	genus	1644056	Haloferacaceae	family
225084	species	1647	Erysipelothrix	genus
225051	species	1817	Nocardia	genus
2250	species	2249	Halococcus	genus
224999	species	499228	Tepidanaerobacter	genus
2249329	species	2303491	Amarolinea	genus
224915	strain	9	Buchnera aphidicola	species
224914	strain	29459	Brucella melitensis	species
224911	strain	1355477	Bradyrhizobium diazoefficiens	species
2249	genus	1963270	Halococcaceae	family
2248	species	56688	Halorubrum	genus
224719	species	2172	Methanobrevibacter	genus
2247	species	56688	Halorubrum	genus
2246	species	2251	Haloferax	genus
224474	genus	3064025	Desulfothermaceae	family
224465	genus	224464	Kofleriaceae	family
224459	genus	49	Polyangiaceae	family
224458	genus	31	Myxococcaceae	family
224455	genus	39	Archangiaceae	family
224436	species	203470	Tepidiphilus	genus
224326	strain	139	Borreliella burgdorferi	species
224325	strain	2234	Archaeoglobus fulgidus	species
224324	strain	63363	Aquifex aeolicus	species
224312	species	662	Vibrio	genus
224308	strain	1423	Bacillus subtilis	species
2242	species	2239	Halobacterium	genus
223967	species	2282523	Methylorubrum	genus
223958	species	33986	Exiguobacterium	genus
223926	strain	670	Vibrio parahaemolyticus	species
223919	species	1485	Clostridium	genus
